"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_Trial","","image-keyboard-response","637","554344","0.0-16.0-0.0-2.0-1.35","","","","","","","","","","","","","","","","","","","","","564","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-12.000_0.04500.png","arrowup","","","","","","","MullerLyer_-12.000_0.04500.png","B","arrowup","MullerLyer","-12.00000000","0.0450000000","553779","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 28%; padding-top: 47%; padding-bottom: 27%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","36"
"","IG_FixationCross","","html-keyboard-response","638","555202","0.0-16.0-0.0-2.0-0.36","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 33%; padding-top: 35%; padding-bottom: 44%"">+</p>","null","","","","","","856","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","639","555745","0.0-16.0-0.0-2.0-1.36","","","","","","","","","","","","","","","","","","","","","543","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_30.0000_-0.1337.png","arrowup","","","","","","","MullerLyer_30.0000_-0.1337.png","B","arrowdown","MullerLyer","30.000000000","-0.133700000","555202","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 33%; padding-top: 35%; padding-bottom: 44%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","37"
"","IG_FixationCross","","html-keyboard-response","640","556546","0.0-16.0-0.0-2.0-0.37","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 42%; padding-top: 48%; padding-bottom: 44%"">+</p>","null","","","","","","798","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","641","557021","0.0-16.0-0.0-2.0-1.37","","","","","","","","","","","","","","","","","","","","","475","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-12.000_0.13370.png","arrowup","","","","","","","MullerLyer_-12.000_0.13370.png","B","arrowup","MullerLyer","-12.00000000","0.1337000000","556546","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 42%; padding-top: 48%; padding-bottom: 44%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","38"
"","IG_FixationCross","","html-keyboard-response","642","557953","0.0-16.0-0.0-2.0-0.38","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 44%; padding-right: 1%; padding-top: 8%; padding-bottom: 25%"">+</p>","null","","","","","","930","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","643","558732","0.0-16.0-0.0-2.0-1.38","","","","","","","","","","","","","","","","","","","","","778","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-30.000_-0.37364.png","arrowdown","","","","","","","MullerLyer_-30.000_-0.37364.png","B","arrowdown","MullerLyer","-30.00000000","-0.373640000","557953","<p style=""color: black; font-size: 80px; padding-left: 44%; padding-right: 1%; padding-top: 8%; padding-bottom: 25%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","39"
"","IG_FixationCross","","html-keyboard-response","644","559372","0.0-16.0-0.0-2.0-0.39","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 4%; padding-right: 35%; padding-top: 30%; padding-bottom: 24%"">+</p>","null","","","","","","637","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","645","559918","0.0-16.0-0.0-2.0-1.39","","","","","","","","","","","","","","","","","","","","","546","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_24.0000_-0.37364.png","arrowup","","","","","","","MullerLyer_24.0000_-0.37364.png","B","arrowdown","MullerLyer","24.000000000","-0.373640000","559372","<p style=""color: black; font-size: 80px; padding-left: 4%; padding-right: 35%; padding-top: 30%; padding-bottom: 24%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","40"
"","IG_FixationCross","","html-keyboard-response","646","560611","0.0-16.0-0.0-2.0-0.40","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 13%; padding-top: 24%; padding-bottom: 33%"">+</p>","null","","","","","","691","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","647","561089","0.0-16.0-0.0-2.0-1.40","","","","","","","","","","","","","","","","","","","","","478","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_30.0000_-0.0450.png","arrowup","","","","","","","MullerLyer_30.0000_-0.0450.png","B","arrowdown","MullerLyer","30.000000000","-0.045000000","560611","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 13%; padding-top: 24%; padding-bottom: 33%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","41"
"","IG_FixationCross","","html-keyboard-response","648","561935","0.0-16.0-0.0-2.0-0.41","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 32%; padding-top: 14%; padding-bottom: 19%"">+</p>","null","","","","","","844","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","649","562543","0.0-16.0-0.0-2.0-1.41","","","","","","","","","","","","","","","","","","","","","607","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_12.0000_-0.37364.png","arrowdown","","","","","","","MullerLyer_12.0000_-0.37364.png","B","arrowdown","MullerLyer","12.000000000","-0.373640000","561935","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 32%; padding-top: 14%; padding-bottom: 19%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","42"
"","IG_FixationCross","","html-keyboard-response","650","563632","0.0-16.0-0.0-2.0-0.42","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 47%; padding-top: 18%; padding-bottom: 34%"">+</p>","null","","","","","","1087","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","651","564142","0.0-16.0-0.0-2.0-1.42","","","","","","","","","","","","","","","","","","","","","510","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_24.0000_0.37364.png","arrowup","","","","","","","MullerLyer_24.0000_0.37364.png","B","arrowup","MullerLyer","24.000000000","0.3736400000","563632","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 47%; padding-top: 18%; padding-bottom: 34%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","43"
"","IG_FixationCross","","html-keyboard-response","652","565229","0.0-16.0-0.0-2.0-0.43","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 28%; padding-top: 26%; padding-bottom: 26%"">+</p>","null","","","","","","1086","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","653","565849","0.0-16.0-0.0-2.0-1.43","","","","","","","","","","","","","","","","","","","","","620","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_12.0000_-0.24183.png","arrowdown","","","","","","","MullerLyer_12.0000_-0.24183.png","B","arrowdown","MullerLyer","12.000000000","-0.241830000","565229","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 28%; padding-top: 26%; padding-bottom: 26%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","44"
"","IG_FixationCross","","html-keyboard-response","654","566882","0.0-16.0-0.0-2.0-0.44","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 25%; padding-right: 32%; padding-top: 47%; padding-bottom: 22%"">+</p>","null","","","","","","1031","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","655","567538","0.0-16.0-0.0-2.0-1.44","","","","","","","","","","","","","","","","","","","","","655","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-12.000_-0.37364.png","arrowdown","","","","","","","MullerLyer_-12.000_-0.37364.png","B","arrowdown","MullerLyer","-12.00000000","-0.373640000","566882","<p style=""color: black; font-size: 80px; padding-left: 25%; padding-right: 32%; padding-top: 47%; padding-bottom: 22%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","45"
"","IG_FixationCross","","html-keyboard-response","656","568630","0.0-16.0-0.0-2.0-0.45","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 39%; padding-right: 6%; padding-top: 38%; padding-bottom: 12%"">+</p>","null","","","","","","1091","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","657","569263","0.0-16.0-0.0-2.0-1.45","","","","","","","","","","","","","","","","","","","","","633","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-30.000_0.04500.png","arrowup","","","","","","","MullerLyer_-30.000_0.04500.png","B","arrowup","MullerLyer","-30.00000000","0.0450000000","568630","<p style=""color: black; font-size: 80px; padding-left: 39%; padding-right: 6%; padding-top: 38%; padding-bottom: 12%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","46"
"","IG_FixationCross","","html-keyboard-response","658","570213","0.0-16.0-0.0-2.0-0.46","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 13%; padding-top: 12%; padding-bottom: 43%"">+</p>","null","","","","","","949","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","659","570762","0.0-16.0-0.0-2.0-1.46","","","","","","","","","","","","","","","","","","","","","548","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_6.00000_-0.24183.png","arrowup","","","","","","","MullerLyer_6.00000_-0.24183.png","B","arrowdown","MullerLyer","6.0000000000","-0.241830000","570213","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 13%; padding-top: 12%; padding-bottom: 43%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","47"
"","IG_FixationCross","","html-keyboard-response","660","571527","0.0-16.0-0.0-2.0-0.47","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 9%; padding-right: 6%; padding-top: 7%; padding-bottom: 22%"">+</p>","null","","","","","","763","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","661","572180","0.0-16.0-0.0-2.0-1.47","","","","","","","","","","","","","","","","","","","","","652","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-24.000_-0.1337.png","arrowup","","","","","","","MullerLyer_-24.000_-0.1337.png","B","arrowdown","MullerLyer","-24.00000000","-0.133700000","571527","<p style=""color: black; font-size: 80px; padding-left: 9%; padding-right: 6%; padding-top: 7%; padding-bottom: 22%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","48"
"","IG_FixationCross","","html-keyboard-response","662","572963","0.0-16.0-0.0-2.0-0.48","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 26%; padding-top: 28%; padding-bottom: 40%"">+</p>","null","","","","","","781","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","663","573628","0.0-16.0-0.0-2.0-1.48","","","","","","","","","","","","","","","","","","","","","664","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_6.00000_-0.1337.png","arrowdown","","","","","","","MullerLyer_6.00000_-0.1337.png","B","arrowdown","MullerLyer","6.0000000000","-0.133700000","572963","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 26%; padding-top: 28%; padding-bottom: 40%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","4","49"
